satisfaction,gender,age,customer_type,type_of_travel,class,flight_distance,"комфорт, еда, развлечения",сервис/обслуживание,интернет сервис,основные функции
0,1,64,0,1,2,282,3.0,3.0,3.0,3.0
1,0,27,1,1,2,89,3.0,3.0,4.0,3.0
1,1,25,0,1,2,113,3.0,4.0,3.0,4.0
1,0,54,1,1,2,2703,3.0,3.0,3.0,4.0
0,0,68,0,1,2,158,2.0,4.0,3.0,2.0
1,1,56,1,1,2,2414,3.0,4.0,4.0,4.0
1,1,46,1,1,2,1598,4.0,4.0,3.0,3.0
1,1,25,0,1,2,164,3.0,4.0,3.0,3.0
0,0,33,0,1,2,158,3.0,4.0,3.0,2.0
1,0,58,1,1,2,164,4.0,4.0,1.0,3.0
1,1,46,1,1,2,164,2.0,4.0,2.0,3.0
1,0,66,1,1,2,2883,3.0,4.0,2.0,3.0
1,0,40,1,1,2,3424,3.0,4.0,1.0,3.0
1,0,56,1,1,2,2694,3.0,4.0,2.0,4.0
1,0,56,1,1,2,1507,3.0,2.0,1.0,3.0
1,1,42,1,1,2,1633,3.0,4.0,1.0,3.0
1,1,56,1,1,2,247,3.0,4.0,2.0,3.0
1,0,39,1,1,2,3269,3.0,4.0,1.0,3.0
1,0,56,1,1,2,134,4.0,4.0,4.0,3.0
1,0,57,1,1,2,2939,3.0,3.0,1.0,3.0
1,0,58,1,1,2,2797,3.0,5.0,1.0,3.0
1,1,47,1,1,2,396,3.0,4.0,3.0,3.0
1,0,39,1,1,2,270,4.0,4.0,1.0,3.0
0,1,46,1,1,2,134,2.0,2.0,3.0,3.0
1,0,30,1,1,2,2100,4.0,4.0,3.0,3.0
1,1,23,1,1,2,2557,4.0,4.0,3.0,3.0
1,1,56,1,1,2,158,3.0,4.0,4.0,3.0
1,0,48,1,1,2,2311,3.0,5.0,3.0,3.0
1,1,55,1,1,2,3534,3.0,4.0,4.0,3.0
0,1,40,0,1,2,309,1.0,3.0,3.0,3.0
0,1,27,0,1,2,89,0.0,4.0,3.0,2.0
0,0,54,1,1,2,1586,2.0,1.0,1.0,3.0
1,1,43,1,1,2,312,3.0,5.0,4.0,3.0
1,1,58,1,1,2,1936,3.0,4.0,3.0,3.0
1,1,43,1,1,2,229,3.0,4.0,4.0,3.0
0,1,39,0,1,2,309,1.0,4.0,2.0,3.0
1,0,39,1,1,2,1766,3.0,4.0,2.0,3.0
1,1,46,1,1,2,102,3.0,3.0,1.0,3.0
1,1,51,1,1,2,2073,3.0,1.0,1.0,3.0
1,1,45,1,1,2,247,3.0,4.0,2.0,3.0
1,1,42,1,1,2,3903,3.0,3.0,4.0,3.0
0,1,35,0,1,2,89,2.0,4.0,3.0,3.0
1,0,42,1,1,2,164,3.0,4.0,1.0,2.0
1,0,53,1,1,2,3785,4.0,4.0,4.0,3.0
1,0,39,1,1,2,113,4.0,4.0,4.0,3.0
1,0,57,1,1,2,2554,3.0,3.0,4.0,3.0
1,1,23,0,1,2,229,0.0,4.0,3.0,4.0
1,0,40,1,1,2,3123,3.0,3.0,4.0,3.0
1,1,40,1,1,2,282,4.0,2.0,1.0,3.0
0,1,58,1,1,2,3585,3.0,3.0,3.0,3.0
1,0,52,1,1,2,2216,3.0,4.0,1.0,3.0
1,0,60,1,1,2,3931,3.0,4.0,2.0,3.0
1,0,49,1,1,2,89,4.0,4.0,1.0,2.0
1,1,58,1,1,2,164,3.0,3.0,3.0,3.0
1,1,52,1,1,2,3811,4.0,2.0,1.0,2.0
1,0,37,1,1,2,1535,3.0,5.0,3.0,4.0
0,1,21,0,1,0,396,1.0,4.0,2.0,3.0
1,1,58,1,1,2,3593,3.0,1.0,4.0,4.0
1,1,27,0,1,2,482,1.0,3.0,3.0,4.0
1,0,30,1,1,2,2369,4.0,4.0,1.0,3.0
0,1,39,0,1,2,312,2.0,3.0,3.0,3.0
0,0,58,1,1,2,3824,2.0,2.0,2.0,3.0
1,1,48,1,1,2,1940,4.0,3.0,1.0,3.0
1,1,49,1,1,2,229,3.0,3.0,4.0,3.0
1,1,57,1,1,2,2360,3.0,4.0,4.0,3.0
1,0,53,1,1,2,3574,3.0,4.0,3.0,3.0
1,0,45,1,1,2,3712,4.0,3.0,3.0,4.0
1,1,58,1,1,2,2620,4.0,4.0,1.0,3.0
1,0,41,1,1,2,229,4.0,4.0,1.0,3.0
0,0,26,0,1,2,164,3.0,4.0,3.0,3.0
1,0,54,1,1,2,229,4.0,4.0,1.0,3.0
1,0,46,1,1,2,89,4.0,0.0,2.0,2.0
1,1,40,1,1,2,3893,3.0,4.0,3.0,3.0
0,0,50,0,1,2,134,5.0,2.0,2.0,1.0
1,1,44,1,1,2,2525,3.0,3.0,4.0,3.0
1,0,39,1,1,2,2929,3.0,4.0,3.0,3.0
1,0,46,1,1,2,113,4.0,4.0,3.0,3.0
1,0,52,1,1,2,229,3.0,4.0,2.0,3.0
0,0,24,0,1,0,309,3.0,3.0,2.0,1.0
1,0,54,1,1,2,164,3.0,4.0,4.0,3.0
1,1,42,1,1,2,3640,4.0,3.0,2.0,3.0
0,0,48,1,1,2,3552,2.0,1.0,3.0,4.0
0,0,27,0,1,2,247,1.0,3.0,2.0,2.0
1,1,42,1,1,2,134,3.0,5.0,2.0,3.0
0,1,32,1,1,2,134,1.0,3.0,1.0,2.0
0,1,54,1,1,2,309,2.0,1.0,3.0,3.0
1,1,32,1,1,2,282,3.0,3.0,3.0,3.0
1,0,42,1,1,2,1988,3.0,4.0,1.0,3.0
1,0,43,1,1,2,3102,3.0,3.0,1.0,3.0
1,0,59,1,1,2,164,4.0,3.0,1.0,2.0
0,1,37,0,1,2,309,0.0,4.0,3.0,2.0
0,1,26,0,1,2,164,4.0,3.0,3.0,2.0
1,0,39,1,1,2,2242,3.0,3.0,4.0,3.0
0,1,20,0,1,0,89,2.0,3.0,3.0,1.0
0,1,22,0,1,0,102,4.0,3.0,2.0,1.0
1,1,43,1,1,2,3908,3.0,5.0,3.0,3.0
0,1,18,1,1,2,2301,0.0,3.0,2.0,2.0
1,0,46,1,1,2,113,3.0,4.0,4.0,3.0
1,0,61,1,1,2,1701,3.0,3.0,2.0,4.0
1,0,34,1,1,2,158,3.0,4.0,3.0,3.0
0,1,50,0,1,2,134,3.0,4.0,2.0,2.0
1,1,55,1,1,2,2900,3.0,3.0,1.0,3.0
0,0,42,1,1,2,2950,2.0,4.0,1.0,2.0
1,1,45,1,1,2,2987,3.0,4.0,1.0,3.0
1,1,55,0,1,2,113,3.0,4.0,3.0,3.0
1,0,50,1,1,2,2390,4.0,4.0,4.0,3.0
1,0,40,1,1,2,158,4.0,4.0,3.0,3.0
1,1,36,1,1,2,89,4.0,3.0,3.0,3.0
1,0,52,1,1,2,3854,3.0,4.0,3.0,4.0
0,1,54,1,1,2,89,3.0,2.0,3.0,3.0
0,0,37,0,1,2,89,2.0,4.0,3.0,3.0
1,1,35,1,1,2,3640,3.0,4.0,3.0,3.0
0,0,37,0,1,2,134,1.0,3.0,2.0,2.0
1,0,44,1,1,2,1915,3.0,5.0,2.0,3.0
0,0,47,0,1,2,89,3.0,3.0,3.0,2.0
1,0,51,1,1,2,309,3.0,5.0,1.0,3.0
0,0,44,0,1,2,354,4.0,3.0,3.0,2.0
1,0,58,1,1,2,3798,4.0,4.0,2.0,3.0
0,0,50,0,1,2,140,4.0,3.0,3.0,2.0
0,1,45,1,1,2,3934,2.0,1.0,3.0,3.0
0,1,21,0,1,0,309,2.0,4.0,2.0,1.0
1,0,54,1,1,2,2509,3.0,4.0,3.0,3.0
1,0,41,1,1,2,2868,3.0,4.0,1.0,3.0
0,0,55,1,1,2,3446,1.0,2.0,3.0,3.0
1,0,57,1,1,2,354,3.0,3.0,1.0,3.0
1,0,39,0,1,2,89,3.0,4.0,2.0,2.0
1,0,59,1,1,2,3085,3.0,4.0,2.0,4.0
0,1,56,0,1,2,229,3.0,3.0,2.0,2.0
0,0,39,0,1,2,482,1.0,3.0,3.0,2.0
0,1,39,0,1,2,158,4.0,3.0,2.0,1.0
0,0,46,1,1,2,158,2.0,1.0,4.0,3.0
1,0,52,1,1,2,1975,3.0,0.0,1.0,3.0
1,0,43,1,1,2,312,3.0,3.0,1.0,3.0
1,1,58,1,1,2,354,3.0,4.0,3.0,3.0
1,1,55,1,1,2,164,3.0,4.0,4.0,3.0
1,0,21,0,1,0,354,3.0,4.0,2.0,0.0
1,0,47,1,1,2,3824,3.0,3.0,1.0,3.0
1,1,56,1,1,2,3435,3.0,4.0,3.0,3.0
1,0,50,1,1,2,134,3.0,4.0,3.0,3.0
1,0,44,1,1,2,3189,4.0,4.0,1.0,3.0
0,0,38,0,1,2,113,5.0,2.0,3.0,2.0
0,0,20,0,1,0,134,1.0,3.0,3.0,4.0
1,0,24,0,1,2,158,2.0,4.0,1.0,1.0
0,0,37,0,1,2,309,2.0,3.0,2.0,2.0
1,0,40,1,1,2,3184,3.0,4.0,3.0,3.0
1,1,43,1,1,2,309,3.0,4.0,4.0,3.0
1,1,59,1,1,2,2394,3.0,4.0,3.0,3.0
1,0,60,1,1,2,354,3.0,4.0,1.0,3.0
0,0,46,1,1,2,1942,3.0,2.0,3.0,3.0
1,1,49,1,1,2,158,3.0,4.0,4.0,3.0
1,1,44,1,1,2,312,3.0,4.0,3.0,4.0
1,0,56,1,1,2,3886,3.0,3.0,2.0,3.0
0,0,56,1,1,2,2568,3.0,2.0,1.0,3.0
1,1,55,1,1,2,247,4.0,2.0,2.0,4.0
1,0,50,1,1,2,3623,3.0,2.0,1.0,3.0
0,1,42,1,1,2,2211,2.0,2.0,1.0,2.0
1,1,42,1,1,2,247,3.0,3.0,1.0,3.0
1,1,60,1,1,2,113,4.0,5.0,1.0,3.0
1,1,37,1,1,2,2421,3.0,4.0,3.0,3.0
1,1,39,0,1,2,89,0.0,4.0,2.0,2.0
0,1,24,0,1,0,134,4.0,4.0,2.0,3.0
0,1,40,0,1,2,270,3.0,4.0,4.0,3.0
0,1,22,0,1,0,134,4.0,3.0,3.0,1.0
1,0,56,1,1,2,1707,3.0,3.0,3.0,3.0
1,0,40,1,1,2,3553,4.0,4.0,2.0,4.0
0,0,17,0,1,0,354,4.0,3.0,3.0,2.0
1,0,22,0,1,2,309,2.0,3.0,2.0,1.0
0,0,44,0,1,2,354,5.0,2.0,2.0,2.0
0,0,48,0,1,2,309,4.0,3.0,2.0,2.0
1,1,55,1,1,2,2389,3.0,5.0,1.0,3.0
0,1,25,0,1,2,309,3.0,2.0,3.0,3.0
1,0,55,1,1,2,1688,3.0,5.0,2.0,3.0
0,1,47,1,1,2,134,3.0,2.0,3.0,3.0
0,1,44,0,1,2,282,2.0,3.0,3.0,2.0
0,1,42,1,1,2,1750,3.0,0.0,4.0,3.0
0,1,42,1,1,2,1538,3.0,3.0,3.0,3.0
0,0,58,0,1,2,396,4.0,3.0,4.0,3.0
1,0,50,1,1,2,134,3.0,4.0,2.0,3.0
0,1,57,1,1,2,309,2.0,2.0,1.0,3.0
0,1,26,0,1,2,354,3.0,3.0,3.0,3.0
1,0,42,1,1,2,1532,3.0,5.0,1.0,3.0
0,0,22,0,1,2,229,2.0,2.0,2.0,2.0
0,1,37,0,1,2,247,3.0,3.0,3.0,2.0
1,1,40,1,1,2,158,3.0,3.0,2.0,2.0
1,0,48,1,1,2,2658,3.0,3.0,0.0,3.0
1,1,51,1,1,2,102,4.0,4.0,1.0,3.0
1,0,43,1,1,2,102,3.0,4.0,3.0,3.0
0,1,41,0,1,2,309,2.0,3.0,3.0,2.0
0,0,52,1,1,2,2236,3.0,2.0,3.0,3.0
1,1,60,1,1,2,102,3.0,5.0,2.0,4.0
1,0,53,1,1,2,1588,3.0,4.0,1.0,2.0
0,1,47,1,1,2,2880,3.0,1.0,4.0,2.0
1,1,43,1,1,2,3120,4.0,4.0,3.0,3.0
1,0,61,1,1,2,396,3.0,3.0,4.0,3.0
0,0,57,1,1,2,164,3.0,2.0,3.0,3.0
0,0,27,0,1,2,89,2.0,3.0,3.0,3.0
0,0,25,0,1,2,247,3.0,2.0,2.0,2.0
0,0,38,1,1,2,134,3.0,1.0,2.0,3.0
0,0,20,0,1,2,134,5.0,2.0,3.0,2.0
0,1,39,1,1,2,2879,2.0,2.0,4.0,3.0
0,0,43,1,1,2,3923,3.0,3.0,3.0,2.0
0,0,45,1,1,2,2708,2.0,2.0,4.0,3.0
0,0,51,1,1,2,229,3.0,1.0,1.0,3.0
0,0,58,1,1,2,2808,3.0,2.0,2.0,3.0
1,1,52,1,1,2,134,3.0,5.0,1.0,2.0
0,0,23,1,1,2,89,3.0,3.0,2.0,3.0
1,1,52,1,1,2,1959,3.0,4.0,3.0,4.0
1,1,46,1,1,2,3934,3.0,3.0,2.0,3.0
1,1,48,1,1,2,134,3.0,4.0,2.0,3.0
0,1,63,1,1,2,134,2.0,2.0,4.0,3.0
0,0,38,1,1,2,2885,2.0,3.0,2.0,3.0
0,1,49,1,1,2,134,2.0,1.0,2.0,2.0
1,0,18,0,1,0,158,2.0,4.0,3.0,4.0
1,1,45,1,1,2,214,3.0,1.0,1.0,4.0
0,0,58,1,1,2,354,2.0,2.0,2.0,3.0
1,1,49,1,1,2,2449,3.0,4.0,4.0,3.0
0,1,40,1,1,2,2845,3.0,2.0,3.0,3.0
1,0,50,1,1,2,309,4.0,3.0,3.0,3.0
0,0,56,1,1,2,247,3.0,3.0,4.0,3.0
0,1,20,0,1,0,113,3.0,4.0,2.0,2.0
1,1,55,1,1,2,2480,3.0,2.0,1.0,3.0
0,0,36,0,1,2,282,2.0,4.0,3.0,2.0
0,0,39,0,1,2,312,2.0,3.0,3.0,3.0
0,1,44,1,1,2,1644,3.0,1.0,3.0,3.0
0,0,45,1,1,2,3665,2.0,2.0,4.0,2.0
0,1,25,1,1,2,2661,1.0,3.0,1.0,2.0
0,1,43,1,1,2,309,3.0,1.0,3.0,3.0
1,0,35,1,1,2,3587,4.0,4.0,2.0,3.0
0,0,31,1,1,2,229,2.0,3.0,4.0,2.0
0,0,20,0,1,0,134,3.0,3.0,4.0,4.0
1,0,27,0,1,2,312,4.0,4.0,3.0,3.0
1,0,37,0,1,2,312,1.0,4.0,3.0,4.0
0,0,8,1,1,2,229,2.0,4.0,4.0,3.0
1,1,43,1,1,2,2505,3.0,3.0,4.0,3.0
0,1,59,0,1,2,134,1.0,2.0,2.0,3.0
1,1,49,1,1,2,3474,3.0,4.0,3.0,3.0
0,0,15,1,1,2,270,2.0,2.0,3.0,2.0
1,0,45,1,1,2,3477,3.0,4.0,3.0,3.0
0,1,47,1,1,2,2708,2.0,2.0,1.0,2.0
0,0,41,1,1,2,3080,3.0,3.0,2.0,3.0
0,1,17,0,1,0,309,2.0,3.0,2.0,2.0
0,0,55,1,1,2,2431,3.0,1.0,2.0,3.0
1,0,51,1,1,2,134,3.0,4.0,1.0,3.0
0,0,24,0,1,0,113,2.0,3.0,3.0,2.0
0,0,33,0,1,2,102,2.0,3.0,2.0,1.0
0,1,26,0,1,2,89,3.0,2.0,4.0,3.0
0,1,53,1,1,2,2319,3.0,3.0,3.0,4.0
0,0,39,1,1,2,1976,2.0,1.0,2.0,2.0
0,1,36,1,1,2,3426,2.0,2.0,4.0,3.0
0,1,40,1,1,2,2582,1.0,1.0,3.0,2.0
0,0,18,0,1,0,309,2.0,3.0,3.0,3.0
0,1,47,0,1,2,113,3.0,2.0,2.0,1.0
0,0,24,0,1,2,89,4.0,3.0,3.0,3.0
0,0,51,1,1,2,354,2.0,3.0,1.0,3.0
0,0,39,0,1,2,354,1.0,3.0,3.0,3.0
0,0,42,1,1,2,247,2.0,2.0,4.0,3.0
0,1,35,1,1,2,89,3.0,1.0,3.0,3.0
0,0,23,0,1,0,282,4.0,2.0,3.0,1.0
1,0,47,1,1,2,2728,3.0,5.0,1.0,3.0
1,0,41,1,1,2,2743,4.0,4.0,3.0,3.0
1,0,24,0,1,0,247,1.0,4.0,3.0,5.0
1,0,61,0,1,2,247,3.0,3.0,4.0,4.0
0,1,25,0,1,2,89,2.0,2.0,2.0,2.0
0,1,55,1,1,2,1568,2.0,2.0,4.0,3.0
0,0,60,1,1,2,309,3.0,3.0,3.0,3.0
0,1,43,1,1,2,2954,3.0,2.0,2.0,3.0
0,0,41,1,1,2,102,3.0,1.0,4.0,3.0
0,0,45,0,1,2,282,5.0,2.0,3.0,2.0
0,0,25,1,1,2,89,0.0,3.0,5.0,2.0
0,1,62,0,1,2,89,4.0,2.0,3.0,3.0
1,1,34,1,1,2,158,3.0,4.0,4.0,3.0
0,0,26,0,1,2,354,4.0,3.0,2.0,1.0
0,0,57,1,1,2,164,2.0,2.0,2.0,3.0
0,0,61,0,1,2,309,1.0,3.0,2.0,2.0
0,0,42,0,1,2,282,2.0,3.0,3.0,2.0
1,1,24,1,1,2,2357,4.0,3.0,2.0,3.0
1,1,44,1,1,2,2867,3.0,4.0,4.0,3.0
0,1,61,1,1,2,3504,2.0,1.0,4.0,3.0
0,0,56,1,1,2,3755,3.0,2.0,2.0,3.0
0,0,17,0,1,2,229,2.0,3.0,3.0,3.0
0,1,39,0,1,2,247,0.0,4.0,1.0,2.0
1,1,57,1,1,2,2491,3.0,4.0,3.0,3.0
0,0,46,1,1,2,2605,2.0,2.0,3.0,3.0
0,0,61,1,1,2,3093,3.0,3.0,1.0,3.0
0,1,56,1,1,2,140,2.0,2.0,1.0,3.0
0,0,45,1,1,2,2215,3.0,2.0,1.0,2.0
0,0,8,1,1,2,1800,3.0,2.0,3.0,3.0
0,1,36,0,1,2,354,1.0,2.0,2.0,3.0
1,0,57,1,1,2,1583,3.0,3.0,1.0,3.0
0,1,56,1,1,2,89,1.0,1.0,3.0,4.0
0,0,56,1,1,2,2618,2.0,2.0,3.0,3.0
0,0,35,1,1,2,134,3.0,2.0,1.0,2.0
0,0,21,0,1,0,89,4.0,2.0,2.0,1.0
1,0,17,1,1,2,312,3.0,4.0,2.0,3.0
0,0,7,1,1,2,102,3.0,3.0,4.0,3.0
1,1,48,1,1,2,102,3.0,2.0,1.0,3.0
0,1,40,1,1,2,2556,2.0,1.0,4.0,3.0
1,1,60,1,1,2,3358,4.0,5.0,1.0,3.0
0,0,44,1,1,2,3308,3.0,2.0,1.0,3.0
0,1,27,0,1,2,140,3.0,2.0,2.0,2.0
1,1,17,1,1,2,2079,3.0,4.0,2.0,3.0
0,1,43,1,1,2,309,3.0,2.0,3.0,3.0
0,1,57,1,1,2,309,2.0,3.0,3.0,3.0
0,0,66,0,1,2,396,2.0,3.0,3.0,2.0
1,1,57,1,1,2,89,3.0,4.0,2.0,3.0
0,0,22,0,1,2,102,2.0,3.0,3.0,2.0
0,0,42,1,1,2,2747,2.0,2.0,2.0,3.0
0,0,37,0,1,2,158,4.0,3.0,2.0,1.0
0,0,21,0,1,0,309,2.0,3.0,2.0,1.0
0,0,54,1,1,2,309,3.0,3.0,1.0,2.0
0,1,39,1,1,2,3907,2.0,1.0,3.0,2.0
1,1,37,0,1,2,312,3.0,4.0,4.0,3.0
1,0,59,1,1,2,2260,4.0,4.0,2.0,3.0
0,1,53,1,1,2,3852,3.0,1.0,4.0,3.0
0,1,57,1,1,2,2747,3.0,3.0,3.0,3.0
1,0,30,1,1,2,2129,4.0,2.0,3.0,3.0
1,0,48,1,1,2,3783,2.0,5.0,4.0,2.0
0,0,25,0,1,0,282,1.0,4.0,2.0,2.0
1,1,38,1,1,2,1998,2.0,5.0,5.0,3.0
1,1,42,1,1,0,309,4.0,2.0,3.0,3.0
0,0,48,1,1,0,158,3.0,3.0,4.0,3.0
1,1,40,1,1,0,396,4.0,2.0,4.0,3.0
1,1,40,1,1,0,89,4.0,3.0,2.0,4.0
1,1,55,1,1,2,1920,3.0,3.0,4.0,3.0
1,0,38,1,1,2,3827,2.0,4.0,3.0,3.0
1,1,35,1,1,0,102,2.0,3.0,3.0,3.0
0,0,34,0,1,0,309,2.0,4.0,2.0,2.0
1,1,56,1,1,0,89,4.0,3.0,4.0,3.0
0,1,37,1,1,0,158,3.0,2.0,4.0,3.0
1,1,62,1,1,2,1637,3.0,4.0,4.0,3.0
1,0,63,1,1,0,140,2.0,4.0,4.0,2.0
1,1,52,1,1,0,89,4.0,2.0,2.0,4.0
0,0,45,0,1,0,158,3.0,2.0,3.0,3.0
1,0,32,1,1,2,309,4.0,2.0,2.0,3.0
0,0,62,1,1,0,396,2.0,1.0,2.0,3.0
1,1,36,1,1,2,3881,3.0,5.0,3.0,2.0
1,0,29,1,1,2,2012,3.0,3.0,3.0,3.0
1,0,53,1,1,2,3993,4.0,4.0,1.0,1.0
0,1,30,0,1,0,89,3.0,3.0,4.0,3.0
1,1,54,1,1,2,3098,2.0,5.0,3.0,2.0
0,0,16,0,1,0,229,1.0,3.0,3.0,3.0
0,0,47,0,1,0,247,4.0,2.0,1.0,2.0
1,0,57,1,1,2,2031,3.0,4.0,4.0,3.0
0,1,37,1,1,2,2458,2.0,3.0,3.0,4.0
0,0,39,0,1,0,164,3.0,2.0,2.0,2.0
1,0,65,1,1,2,158,3.0,4.0,3.0,2.0
0,1,23,0,1,0,158,2.0,3.0,3.0,2.0
0,1,40,1,1,0,164,2.0,2.0,4.0,2.0
0,0,44,1,1,0,312,2.0,3.0,1.0,3.0
0,0,31,1,1,2,2202,2.0,3.0,2.0,3.0
1,1,22,0,1,0,309,3.0,2.0,3.0,4.0
0,1,22,0,1,0,113,2.0,2.0,3.0,4.0
1,0,47,1,1,2,2739,3.0,3.0,2.0,2.0
0,0,19,0,1,0,89,3.0,2.0,3.0,3.0
0,0,8,1,1,2,164,2.0,1.0,2.0,4.0
1,0,40,1,1,2,3608,2.0,5.0,3.0,2.0
0,1,37,1,1,2,1901,1.0,2.0,3.0,3.0
1,0,34,1,1,2,3301,3.0,4.0,1.0,3.0
0,1,27,0,1,0,247,5.0,2.0,2.0,1.0
0,1,47,1,1,0,102,2.0,2.0,2.0,3.0
0,0,7,1,1,0,102,3.0,3.0,4.0,3.0
1,1,37,1,1,2,3988,2.0,3.0,4.0,3.0
0,0,30,0,1,0,134,3.0,2.0,2.0,4.0
0,1,37,0,1,0,134,4.0,2.0,3.0,3.0
0,1,27,0,1,0,158,2.0,3.0,2.0,2.0
1,1,35,1,1,2,2622,3.0,4.0,5.0,2.0
1,0,69,1,1,0,309,2.0,5.0,5.0,2.0
1,1,16,0,1,0,247,2.0,4.0,2.0,1.0
1,0,68,1,0,0,134,3.0,4.0,3.0,4.0
1,1,18,1,0,0,396,1.0,4.0,3.0,3.0
1,1,59,1,0,0,247,3.0,2.0,2.0,1.0
1,0,67,1,0,0,270,3.0,1.0,4.0,4.0
0,1,62,1,0,0,396,0.0,3.0,3.0,4.0
0,1,25,1,0,0,229,4.0,2.0,2.0,1.0
1,1,24,1,0,0,113,1.0,2.0,2.0,2.0
0,0,31,1,0,0,354,1.0,5.0,2.0,4.0
0,0,42,1,0,0,164,2.0,1.0,2.0,3.0
0,1,28,1,0,0,89,0.0,4.0,3.0,4.0
0,0,27,1,0,0,102,3.0,3.0,3.0,4.0
0,0,24,1,0,0,354,1.0,2.0,2.0,2.0
1,0,67,1,0,0,282,3.0,3.0,4.0,4.0
0,1,54,1,0,0,396,1.0,4.0,3.0,3.0
0,1,24,1,0,0,229,2.0,4.0,3.0,2.0
0,0,63,1,0,0,482,3.0,3.0,2.0,2.0
0,0,12,1,0,0,229,4.0,3.0,2.0,2.0
1,0,55,1,0,0,89,2.0,1.0,4.0,3.0
0,0,20,1,0,0,102,2.0,3.0,3.0,4.0
0,0,58,1,0,0,164,3.0,1.0,3.0,3.0
0,1,41,1,0,0,89,2.0,3.0,2.0,2.0
0,1,62,1,0,0,164,3.0,3.0,3.0,3.0
0,0,15,1,0,0,158,4.0,1.0,3.0,3.0
1,1,22,1,0,0,354,3.0,2.0,4.0,4.0
0,0,59,1,0,0,158,3.0,2.0,3.0,3.0
0,0,31,1,0,0,158,3.0,2.0,3.0,3.0
0,0,50,1,0,0,247,3.0,2.0,3.0,3.0
0,1,52,1,0,0,229,3.0,4.0,2.0,1.0
0,1,35,1,0,0,102,4.0,2.0,2.0,1.0
0,0,46,1,0,0,247,3.0,2.0,2.0,3.0
0,1,65,1,0,0,158,4.0,4.0,3.0,3.0
0,1,68,1,0,0,396,3.0,4.0,3.0,2.0
1,0,52,1,0,0,89,4.0,4.0,3.0,4.0
0,0,61,1,0,0,229,3.0,1.0,2.0,4.0
0,0,25,1,0,0,309,5.0,1.0,3.0,2.0
0,1,11,1,0,0,229,3.0,4.0,3.0,3.0
0,0,28,1,0,0,282,5.0,2.0,3.0,2.0
0,0,46,1,0,0,354,2.0,1.0,1.0,3.0
0,0,16,1,0,0,312,4.0,3.0,3.0,2.0
0,0,22,1,0,0,354,2.0,3.0,3.0,3.0
0,1,16,1,0,0,354,4.0,3.0,3.0,3.0
0,1,30,1,0,0,102,4.0,3.0,3.0,2.0
0,1,14,1,0,0,102,1.0,3.0,2.0,2.0
0,0,24,1,0,0,164,4.0,3.0,3.0,3.0
0,0,51,1,0,0,270,3.0,1.0,3.0,2.0
0,0,20,1,0,0,113,3.0,3.0,2.0,2.0
0,0,10,1,0,0,102,2.0,1.0,2.0,3.0
0,0,38,1,0,0,89,2.0,4.0,4.0,2.0
0,1,64,1,0,0,354,4.0,4.0,3.0,2.0
0,0,46,1,0,0,134,4.0,4.0,1.0,3.0
0,1,15,1,0,0,113,1.0,3.0,3.0,3.0
0,1,59,1,0,0,229,0.0,3.0,2.0,3.0
0,1,58,1,0,0,354,1.0,4.0,2.0,3.0
1,1,47,1,0,0,282,2.0,2.0,2.0,1.0
0,0,15,1,0,0,134,5.0,2.0,3.0,2.0
0,0,42,1,0,0,164,4.0,2.0,3.0,4.0
0,0,32,1,0,0,134,2.0,2.0,2.0,1.0
0,1,19,1,0,0,158,3.0,3.0,3.0,2.0
0,0,7,1,0,0,158,0.0,4.0,3.0,4.0
0,0,36,1,0,0,134,3.0,3.0,2.0,1.0
0,0,15,1,0,0,354,4.0,3.0,2.0,1.0
0,1,48,1,0,0,164,4.0,3.0,3.0,1.0
0,0,24,1,0,0,354,2.0,4.0,3.0,1.0
0,0,23,1,0,0,158,0.0,4.0,3.0,4.0
0,0,36,1,0,0,134,1.0,3.0,2.0,1.0
0,1,28,1,0,0,89,2.0,2.0,3.0,3.0
0,1,70,1,0,0,312,1.0,3.0,2.0,2.0
0,1,61,1,0,0,134,4.0,3.0,3.0,3.0
0,0,40,1,0,0,282,4.0,2.0,3.0,2.0
1,1,17,1,0,0,309,1.0,3.0,3.0,4.0
0,1,36,1,0,0,140,4.0,2.0,3.0,3.0
0,1,28,1,0,0,229,1.0,4.0,3.0,3.0
1,1,27,1,0,0,113,1.0,3.0,4.0,4.0
0,1,47,1,0,0,164,4.0,3.0,2.0,1.0
0,0,15,1,0,0,89,4.0,4.0,3.0,2.0
0,1,40,1,0,0,309,3.0,3.0,2.0,1.0
0,0,41,1,0,0,354,2.0,2.0,2.0,2.0
0,0,63,1,0,0,309,3.0,3.0,2.0,2.0
0,1,52,1,0,0,354,1.0,3.0,2.0,3.0
0,1,53,1,0,0,270,2.0,4.0,3.0,2.0
0,1,69,1,0,0,113,3.0,2.0,3.0,3.0
0,1,26,1,0,0,158,1.0,4.0,3.0,3.0
0,1,25,1,0,0,158,2.0,2.0,3.0,3.0
0,1,33,1,0,0,247,3.0,2.0,2.0,1.0
0,0,22,1,0,0,134,3.0,3.0,2.0,2.0
0,0,35,1,0,0,158,4.0,3.0,2.0,1.0
0,1,68,1,0,0,89,2.0,4.0,2.0,1.0
0,1,56,1,0,0,102,4.0,4.0,2.0,2.0
0,0,13,1,0,0,164,2.0,5.0,3.0,1.0
0,1,31,1,0,0,134,2.0,3.0,3.0,3.0
0,0,41,1,0,0,158,4.0,3.0,3.0,2.0
